Participant_Info_Consent.block_1/Consent,participant,session,STUDY_ID,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,SESSION_ID,dissent.started,dissent.stopped,Exclusion_Criteria_1.block_1/Mental_health_conditions,exclusion.started,exclusion.stopped,GroupAllocation.started,GroupAllocation.stopped,group,survey_demographics_IU.block_1/Sex,survey_demographics_IU.block_1/Age,survey_demographics_IU.block_1/Ethnicity,survey_demographics_IU.block_1/Education,survey_demographics_IU.block_1/Politics,survey_demographics_IU.block_1/IU_scale.q1,survey_demographics_IU.block_1/IU_scale.q2,survey_demographics_IU.block_1/IU_scale.q3,survey_demographics_IU.block_1/IU_scale.q4,survey_demographics_IU.block_1/IU_scale.q5,survey_demographics_IU.block_1/IU_scale.q6,survey_demographics_IU.block_1/IU_scale.q7,survey_demographics_IU.block_1/IU_scale.q8,survey_demographics_IU.block_1/IU_scale.q9,survey_demographics_IU.block_1/IU_scale.q10,survey_demographics_IU.block_1/IU_scale.q11,survey_demographics_IU.block_1/IU_scale.q12,Instructions.started,Instructions.stopped,Example.started,Example.stopped,Trials.started,Trials.stopped,Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,Feedback.started,Feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows,Scenarios.block_1/Expert Panel,Scenarios.block_1/Team Tension,Scenarios.block_1/Networking Gaffe,Scenarios.block_1/Viral Oversight,Scenarios.block_1/question16,ProgressBar.started,ProgressBar.stopped,feedback_14.started,feedback_14.stopped,press_spacebar.keys,press_spacebar.rt,press_spacebar.duration,show_feedback_low.thisRepN,show_feedback_low.thisTrialN,show_feedback_low.thisN,show_feedback_low.thisIndex,show_feedback_low.ran,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_1,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_2,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_3,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_4,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_5,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_6,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_7,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_8,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_9,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_10,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_11,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_12,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_13,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_14,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_15,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_16,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_17,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_18,ETMS_survey_end.block_1/Feedback check.Q1,ETMS_survey_end.block_1/Feedback check.Q2,ETMS_survey_end.block_1/Feedback check.Q3,ETMS_survey_end.block_1/StudyPurpose,ETMS_survey_end.block_1/WereYouEvaluated,ETMS_survey_end.block_1/Feedback_interpretation,ETMS_survey_end.block_1/Suspicious,ETMS_survey_end.block_1/Disclosure,ETMS_survey_end.block_1/Data use,End.started,End.stopped
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,62.4716,65.5705,1,3099,-0.136871603,0.232549253,1,0,0,two_yellow_triangles,65.5708,66.5696,0,2,2,51,1,shape,images/4blueTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,66.571,68.4707,1,1900,0.354670516,0.290756624,1,0,0,four_blue_stars,68.4709,69.4705,0,3,3,42,1,shape,images/3redStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,69.4722,71.4369,1,1965,0.156623641,0.27833305,1,0,0,three_green_crosses,71.437,72.4201,0,4,4,32,1,shape,images/3blueCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,72.4205,74.0206,1,1600,0.156347656,0.278061311,1,0,0,three_green_crosses,74.0207,75.0208,0,5,5,28,1,shape,images/2yellowCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,75.0229,77.2205,1,2198,-0.352734375,0.262287704,1,0,0,one_red_dot,77.2208,78.2201,0,6,6,37,1,shape,images/3greenDots.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,128:192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,78.2273,80.1202,0,1893,-0.352734375,0.262287704,1,0,0,one_red_dot,80.1215,81.1211,0,0,0,61,1,number,images/4yellowDots.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,81.1232,83.4203,1,2298,0.376324728,0.230944293,1,0,0,four_blue_stars,83.4213,84.4205,0,1,1,56,1,number,images/4redCrosses.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,84.4216,87.2035,1,2782,-0.125369395,0.271764606,1,0,0,,87.2036,88.2037,0,2,2,30,1,number,images/2yellowStars.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,88.2049,90.0702,1,1866,0.3296875,0.254432745,1,0,0,four_blue_stars,90.0703,91.0704,0,3,3,63,1,number,images/4yellowTriangles.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,91.0715,93.4041,0,2333,0.123522418,0.269459069,1,0,0,three_green_crosses,93.4083,94.4031,0,4,4,12,1,number,images/1yellowCross.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,94.4065,96.3866,1,1980,-0.374155061,0.259574558,1,0,0,one_red_dot,96.3869,97.3865,0,5,5,11,1,number,images/1redTriangle.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,97.3869,99.2866,1,1900,0.325793988,0.264852242,1,0,0,four_blue_stars,99.2867,100.287,0,6,6,51,1,number,images/4blueTriangles.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,64:128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,100.2999,102.3533,1,2054,-0.382935632,0.254330842,1,0,0,one_red_dot,102.3534,103.3527,0,0,0,9,1,colour,images/1redDot.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,103.3539,105.2532,1,1900,-0.347337806,0.259880265,1,0,0,one_red_dot,105.2533,106.2538,0,1,1,11,1,colour,images/1redTriangle.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,106.2553,108.1033,1,1849,0.385873811,0.231700068,1,0,0,four_blue_stars,108.1034,109.1036,0,2,2,51,1,colour,images/4blueTriangles.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,109.1045,111.1534,1,2049,0.112712296,0.283372962,1,0,0,three_green_crosses,111.1536,112.1533,0,3,3,53,1,colour,images/4greenDots.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,112.1539,114.0032,1,1849,-0.128137738,0.255014436,1,0,0,two_yellow_triangles,114.0034,115.0036,0,4,4,61,1,colour,images/4yellowDots.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,115.0048,117.0527,1,2048,0.325182575,0.265845788,1,0,0,four_blue_stars,117.0531,118.0536,0,5,5,3,1,colour,images/1blueTriangle.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,118.0552,120.02,1,1965,-0.111829144,0.239393682,1,0,0,two_yellow_triangles,120.02,121.0201,0,6,6,12,1,colour,images/1yellowCross.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,0:64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,121.0332,122.8031,1,1770,-0.388001019,0.237215523,1,0,0,one_red_dot,122.8031,123.8035,0,0,0,26,1,colour,images/2redStars.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,123.8045,125.6366,1,1832,0.10080248,0.278579314,1,0,0,three_green_crosses,125.6367,126.6368,0,1,1,6,1,colour,images/1greenStar.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,126.6378,128.8197,1,2182,-0.099796196,0.274172045,1,0,0,two_yellow_triangles,128.8199,129.8202,0,2,2,63,1,colour,images/4yellowTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,129.8213,132.7197,1,2899,0.06126019,0.252466882,1,0,0,three_green_crosses,132.7199,133.7202,0,3,3,37,1,colour,images/3greenDots.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,133.722,135.303,1,1582,0.06126019,0.252190897,1,0,0,three_green_crosses,135.3032,136.303,0,4,4,38,1,colour,images/3greenStars.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,136.3036,138.003,1,1699,-0.110347317,0.240782099,1,0,0,two_yellow_triangles,138.0031,139.0033,0,5,5,45,1,colour,images/3yellowDots.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,139.0044,140.9032,1,1899,-0.359370754,0.207039742,1,0,0,one_red_dot,140.9033,141.9029,0,6,6,24,1,colour,images/2redCrosses.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},26,6aa09bb296af1050f055ee3b,2026-09-10_09h19.33.307,Reading the Room,2026.1.3,MacIntel,59.88023952,6a8cf0977a0aa3683078d6c1,06mp1yr2jnd5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,0,1,0:64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
